tdoa12,tdoa21,snr_an1,power_dif_an1,snr_an2,power_dif_an2,an1_rx_snr,an1_rx_powerdif,an1_tof,an2_rx_snr,an2_rx_powerdif,an2_tof
-0.2298964411020279,0.24397172033786774,131.03125,10.564559936523438,115.54166412353516,13.16705322265625,154.3333282470703,11.157218933105469,5.065420150756836,149.75,11.272918701171875,5.041961193084717
-0.20174585282802582,0.24397172033786774,110.4375,11.148605346679688,114.5,12.812751770019531,166.60000610351562,11.847366333007812,5.051344871520996,184.125,10.78009033203125,5.051344871520996
-0.21112938225269318,0.20174585282802582,133.14285278320312,11.387336730957031,114.70833587646484,13.260841369628906,225.1999969482422,10.895660400390625,5.037269592285156,166.6666717529297,10.705558776855469,5.041961193084717
-0.2064376175403595,0.19236232340335846,118.21428680419922,11.28076171875,138.375,12.924125671386719,213.9499969482422,11.132392883300781,5.0325775146484375,166.6666717529297,10.705558776855469,5.041961193084717
-0.2064376175403595,0.11729410290718079,110.5625,10.423599243164062,141.2916717529297,12.966651916503906,213.9499969482422,11.132392883300781,5.0325775146484375,168.0833282470703,10.750762939453125,5.0325775146484375
-0.2064376175403595,0.11729410290718079,110.5625,10.423599243164062,141.2916717529297,12.966651916503906,219.75,10.687568664550781,5.004426956176758,193.5416717529297,10.454734802246094,5.023194313049316
-0.2064376175403595,0.11729410290718079,130.65625,10.65576171875,130.875,12.940032958984375,219.75,10.687568664550781,5.004426956176758,193.5416717529297,10.454734802246094,5.023194313049316
-0.2064376175403595,0.2064376175403595,115.78125,10.677925109863281,137.7916717529297,12.948013305664062,248.14999389648438,6.169952392578125,5.037269592285156,191.6666717529297,10.464042663574219,5.037269592285156
-0.1829787939786911,0.13136939704418182,118.84375,10.878181457519531,108.85713958740234,13.14642333984375,193.4583282470703,10.2281494140625,5.027885913848877,197.35000610351562,11.23138427734375,5.037269592285156
-0.1126023381948471,0.13136939704418182,140.85714721679688,10.841072082519531,115.32142639160156,12.891754150390625,193.4583282470703,10.2281494140625,5.027885913848877,197.35000610351562,11.23138427734375,5.037269592285156
-0.1126023381948471,0.13136939704418182,117.42857360839844,11.208831787109375,115.32142639160156,12.891754150390625,193.4583282470703,10.2281494140625,5.027885913848877,222.75,10.669975280761719,5.0325775146484375
-0.13136939704418182,0.15013644099235535,165.875,10.719345092773438,95.0,13.156120300292969,174.0416717529297,11.15472412109375,5.037269592285156,179.8000030517578,11.095893859863281,5.004426956176758
-0.17828702926635742,0.21582114696502686,175.0,10.898826599121094,109.78571319580078,13.072151184082031,180.0833282470703,11.231391906738281,5.027885913848877,218.5,10.7515869140625,5.037269592285156
-0.2252046763896942,0.19236232340335846,139.10714721679688,11.048568725585938,131.2916717529297,13.122413635253906,218.14999389648438,11.337944030761719,5.037269592285156,157.25,10.844940185546875,5.027885913848877
-0.19236232340335846,0.16421173512935638,131.0357208251953,10.828865051269531,108.75,12.815383911132812,186.6999969482422,11.411888122558594,5.037269592285156,157.25,10.844940185546875,5.027885913848877
-0.19236232340335846,0.17359526455402374,167.125,10.638923645019531,136.2916717529297,12.749565124511719,186.6999969482422,11.411888122558594,5.037269592285156,188.3333282470703,10.656455993652344,5.060728073120117
-0.19236232340335846,0.2768140733242035,175.1666717529297,11.03271484375,107.32142639160156,13.322563171386719,229.8000030517578,10.359375,5.051344871520996,229.6999969482422,10.269554138183594,5.060728073120117
-0.2298964411020279,0.23458820581436157,141.85714721679688,10.842506408691406,141.7916717529297,13.003196716308594,232.64999389648438,10.655181884765625,5.056036472320557,174.89999389648438,11.248161315917969,5.018502235412598
-0.18767055869102478,0.1595199704170227,132.96875,10.868232727050781,140.125,12.813423156738281,197.5833282470703,10.174552917480469,5.041961193084717,174.89999389648438,11.248161315917969,5.018502235412598
-0.16421173512935638,0.1595199704170227,132.96875,10.868232727050781,130.4583282470703,12.8692626953125,181.125,10.548011779785156,5.027885913848877,141.25,11.181114196777344,5.009118556976318
-0.16421173512935638,0.17828702926635742,134.32142639160156,10.744949340820312,108.5,13.027656555175781,204.3000030517578,11.12176513671875,5.074803352355957,185.125,10.716499328613281,5.065420150756836
-0.16421173512935638,0.22051291167736053,143.5,11.16644287109375,108.5,13.027656555175781,225.39999389648438,11.006080627441406,5.074803352355957,185.125,10.716499328613281,5.065420150756836
-0.13136939704418182,0.11729410290718079,134.2083282470703,10.3604736328125,135.125,12.738754272460938,243.10000610351562,10.808258056640625,5.037269592285156,204.25,10.662918090820312,5.065420150756836
-0.14544467628002167,0.15482820570468903,160.0833282470703,10.838157653808594,132.0833282470703,12.750808715820312,221.1999969482422,11.342872619628906,5.056036472320557,166.89999389648438,10.893699645996094,5.0701117515563965
-0.17359526455402374,0.1829787939786911,171.4166717529297,10.943695068359375,119.25,12.860084533691406,222.5,10.548370361328125,5.056036472320557,190.10000610351562,10.864578247070312,5.013810634613037
