tdoa12,tdoa21,snr_an1,power_dif_an1,snr_an2,power_dif_an2,an1_rx_snr,an1_rx_powerdif,an1_tof,an2_rx_snr,an2_rx_powerdif,an2_tof
-0.2298964411020279,0.1595199704170227,144.60714721679688,11.136085510253906,111.5,12.422943115234375,119.30000305175781,12.915763854980469,5.074803352355957,108.94999694824219,12.510116577148438,5.102953910827637
-0.13136939704418182,0.1595199704170227,136.67857360839844,11.375839233398438,105.25,12.32977294921875,122.19999694824219,13.157867431640625,5.051344871520996,108.94999694824219,12.510116577148438,5.102953910827637
-0.1360611617565155,0.14075292646884918,113.625,11.128013610839844,129.9166717529297,12.32305908203125,97.08333587646484,13.359672546386719,5.027885913848877,112.4000015258789,12.667709350585938,5.060728073120117
-0.1360611617565155,0.14075292646884918,144.0833282470703,11.821952819824219,129.9166717529297,12.32305908203125,108.94999694824219,13.390800476074219,5.060728073120117,125.69999694824219,11.065635681152344,5.088878631591797
-0.18767055869102478,0.21112938225269318,146.7083282470703,11.737098693847656,147.375,12.177375793457031,96.41666412353516,13.411140441894531,5.093570709228516,125.69999694824219,11.065635681152344,5.088878631591797
-0.16421173512935638,0.22051291167736053,115.64286041259766,11.879127502441406,105.03125,12.560356140136719,123.30000305175781,13.107620239257812,5.093570709228516,125.69999694824219,11.065635681152344,5.088878631591797
-0.08914351463317871,0.1595199704170227,152.2083282470703,11.645309448242188,109.21428680419922,12.305274963378906,98.70833587646484,13.235076904296875,5.093570709228516,117.80000305175781,12.699928283691406,5.117029190063477
-0.08914351463317871,0.10791057348251343,128.7916717529297,12.016448974609375,109.21428680419922,12.305274963378906,103.125,13.775413513183594,5.098262310028076,91.05000305175781,12.901321411132812,5.117029190063477
-0.08914351463317871,0.10791057348251343,128.7916717529297,12.016448974609375,130.8333282470703,11.992446899414062,94.58333587646484,13.613151550292969,5.0701117515563965,113.1500015258789,12.471076965332031,5.0701117515563965
-0.12198586016893387,0.24866348505020142,134.46875,11.092300415039062,150.0833282470703,12.494377136230469,94.58333587646484,13.613151550292969,5.0701117515563965,113.1500015258789,12.471076965332031,5.0701117515563965
-0.23927995562553406,0.21582114696502686,166.7083282470703,11.197792053222656,127.04166412353516,12.290283203125,99.54166412353516,12.1580810546875,5.018502235412598,91.04166412353516,12.458641052246094,5.051344871520996
-0.17359526455402374,0.21582114696502686,166.7083282470703,11.197792053222656,146.5416717529297,12.423858642578125,101.44999694824219,13.354507446289062,5.1076459884643555,91.83333587646484,12.201522827148438,5.046652793884277
-0.3237317204475403,0.21112938225269318,99.875,7.426506042480469,178.5,12.254661560058594,97.29166412353516,13.540214538574219,5.084187030792236,91.83333587646484,12.201522827148438,5.046652793884277
-0.12198586016893387,0.21112938225269318,124.09375,11.325767517089844,147.5,12.101264953613281,97.29166412353516,13.540214538574219,5.084187030792236,77.08333587646484,13.246002197265625,5.074803352355957
-0.1829787939786911,0.10791057348251343,105.22222137451172,11.141098022460938,142.5833282470703,12.548248291015625,90.70833587646484,13.563583374023438,5.060728073120117,112.5999984741211,12.637107849121094,5.088878631591797
-0.1595199704170227,0.2064376175403595,140.32142639160156,11.365119934082031,150.0,12.418472290039062,84.79166412353516,13.672454833984375,5.060728073120117,99.04166412353516,12.900497436523438,5.098262310028076
